system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,date,.geo
2_13,74,717,1753,873,769,935,645,1223,3637,4468,4530,4640,5134,0,0,0,0,2048,10,79,96,66,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17443905,42.53573871]}"
2_14,74,668,1802,871,689,894,613,1231,3696,4562,4659,4785,5148,0,0,0,0,2048,10,71,92,63,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17581962,42.53481354]}"
2_15,74,772,1771,935,884,983,644,1257,3558,4239,4382,4471,5301,0,0,0,0,2048,10,90,101,66,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17252866,42.53727737]}"
2_16,74,752,1783,908,791,937,641,1286,3597,4375,4484,4577,5386,0,0,0,0,2048,10,81,96,65,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17333147,42.53687172]}"
2_17,74,735,1802,898,886,982,702,1280,3607,4470,4566,4593,5310,1,0,0,0,2048,10,90,100,72,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.1738539,42.53665254]}"
2_18,74,736,1744,923,852,950,634,1212,3398,4171,4273,4311,5099,0,0,0,0,2048,10,87,97,65,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17524182,42.53602925]}"
2_19,74,723,1776,916,738,912,614,1220,3458,4187,4259,4443,5055,0,0,0,0,2048,10,76,93,63,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17602022,42.53570034]}"
2_20,74,723,1817,943,893,1044,674,1307,3561,4314,4401,4497,5412,1,0,0,0,2048,10,91,107,69,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.1718475,42.53772139]}"
2_21,74,897,1815,1017,1055,1099,756,1353,3321,4026,4143,4178,5298,1,0,0,0,2048,8,108,112,78,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17353167,42.53785563]}"
2_22,74,875,1776,949,1072,1078,766,1351,3615,4382,4414,4536,5375,2,0,0,0,2048,8,109,110,79,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17424659,42.53791698]}"
2_23,74,876,1717,904,1066,1138,834,1388,3381,4130,4309,4275,5378,2,0,0,0,2048,8,109,116,85,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.1753998,42.53799538]}"
2_24,74,1018,1715,985,1066,1165,829,1413,3305,3893,3978,4072,5293,2,0,0,0,2048,8,109,119,85,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17725783,42.53817231]}"
2_25,74,818,1820,1034,972,1074,766,1306,3078,3688,3851,3943,5175,1,0,0,0,2048,8,99,110,79,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17245577,42.53793523]}"
2_26,74,897,1778,994,1137,1200,807,1387,3438,4101,4338,4341,5298,2,0,0,0,2048,8,116,122,83,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17339952,42.53816458]}"
2_27,74,969,1801,985,1164,1222,837,1433,3642,4370,4429,4530,5331,3,0,0,0,2048,8,119,125,86,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17451928,42.53842324]}"
2_28,74,950,1743,968,1200,1205,893,1431,3463,4119,4188,4309,5508,3,0,0,0,2048,8,123,123,91,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17598849,42.53879665]}"
2_29,74,1067,1763,1031,1257,1237,896,1459,3438,4093,4141,4268,5714,3,0,0,0,2048,8,128,126,92,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17676584,42.53897192]}"
2_30,74,818,1853,1060,1042,1152,829,1364,3110,3659,3849,3839,5175,2,0,0,0,2048,8,106,118,85,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17256484,42.53813773]}"
2_31,74,914,1726,982,1123,1293,863,1471,3365,3977,4137,4187,5167,3,0,0,0,2048,8,115,132,88,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17322802,42.53841011]}"
2_32,74,969,1779,1026,1215,1360,955,1585,3263,3814,4013,3986,5331,4,0,0,0,2048,8,124,139,98,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.1742803,42.53885443]}"
2_33,74,1024,1850,1056,1240,1383,990,1634,3524,4042,4171,4236,5442,5,0,0,0,2048,8,127,141,102,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17495193,42.539127]}"
2_34,74,1106,1831,1032,1262,1407,942,1512,3591,4296,4350,4437,5881,4,0,0,0,2048,8,129,143,96,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17636887,42.53972391]}"
2_35,74,818,1785,938,944,1085,712,1320,3505,4168,4255,4363,5175,1,0,0,0,2048,8,97,111,73,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17198852,42.53799862]}"
2_36,74,914,1806,1004,1043,1206,847,1427,3442,4094,4264,4280,5167,3,0,0,0,2048,8,106,123,87,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17284229,42.53853796]}"
2_37,74,1063,1842,1090,1246,1423,1067,1733,3352,3789,3980,3941,5297,7,0,0,0,2048,8,127,145,109,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17410794,42.539306]}"
2_38,74,1079,1875,1076,1281,1471,1050,1759,3739,4290,4380,4448,5559,6,0,0,0,2048,8,131,150,107,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17483018,42.53976714]}"
2_39,74,1105,1938,1073,1352,1433,1156,1791,3679,4281,4404,4445,5792,9,0,0,0,2048,8,138,146,118,1689,2019-06-17T15:51:22,"{""type"":""Point"",""coordinates"":[-72.17593787,42.54048131]}"
